book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
맹자집주,1967,6143,君子之物也에 愛之而弗仁하고 於民也에 仁之而弗親하나니 親親而仁民하고 仁民而愛物이니라,c680b1e54dad9484,니라,True,니라,Level2
서경집전(상),621,3217,若網이 在綱이라사 有條而不紊하며 若農이 服田力穡이라사 乃亦有秋니라,40b2b237e6f94d1c,니라,True,니라,Level2
시경집전(하),745,1603,豈不懷歸리오마는 畏此反覆이니라,7be8334d6469025b,니라,True,니라,Level2
춘추좌씨전8,94,365,且齊人取我英丘ᄅ새 君命瑤하니 非敢耀武也라 治英丘也니라,ac3cec745f60a576,니라,True,니라,Level2
당송팔대가문초소식5,211,790,以此觀之하면 愛吝不捨는 是導師過니라,77cd96d110c1e4af,니라,True,니라,Level2
당송팔대가문초왕안석1,534,2359,此所以學者 不可以不深思而愼取之也니라,2b57261d4dbd243e,니라,True,니라,Level2
당송팔대가문초소철3,305,1641,故로 租賦之入이 於他路爲最貧이니라,35bc77f76096c424,니라,True,니라,Level2
맹자집주,544,1908,故로 但言 設使我欲富인댄 則我前日爲卿에 嘗辭十萬之祿하니 今乃受此萬鍾之饋면 是我雖欲富라도 亦不爲此也라하시니라,9607276ff2e172a9,니라,True,니라,Level2
당송팔대가문초소철2,280,1554,而春秋 書公會齊侯盟于柯하니 足以知其非要盟也니라,f6bfbd88da0d8a1c,니라,True,니라,Level2
자치통감강목7,1834,2543,肜曰 審欲立功인댄 當歸擊匈奴하여 斬送頭首라야 乃信耳니라,d886d02f5c52be0d,니라,True,니라,Level2
당송팔대가문초소철3,276,1495,未至에 大雨하니 筠水泛溢하여 蔑南市하고 登北岸하여 敗刺史府門이니라,98a2c4714d3df9dd,니라,True,니라,Level2
예기집설대전2,397,572,雖若自責之言이나 而實則深責冉子矣시니라,d4b80c2441e173ed,니라,False,니라,Level2
대학장구,36,117,此는 結上文兩節之意니라,68c43f5349c25439,니라,True,니라,Level2
당송팔대가문초소철2,118,668,一時賢者 若老子之明道를 其所以尊之者至矣니라,0c600eb727c81848,니라,True,니라,Level2
당송팔대가문초구양수3,75,263,然而行不充于內하며 德不備於人이면 雖盛其服하며 文其容이라도 民不尊也니라,9b089d960b964b2b,니라,True,니라,Level2
맹자집주,955,3314,所謂爭者는 非責善也라 當不義면 則爭之而已矣니라,f1c9e9615d0cef1a,니라,True,니라,Level2
주역전의(하),2072,5850,此章은 多闕文疑字하니 不可盡通이니 後皆放此하니라,7ebb3cfb74ba2e4b,니라,True,니라,Level2
당송팔대가문초소식3,253,1002,君子之欲從事乎此인댄 無循其迹이요 而求其味면 則幾矣니라,8337e2d1cbe7d206,니라,True,니라,Level2
당송팔대가문초한유3,238,1325,皇考諱鎭은 以事母로 棄太常博士하고 求爲縣令江南하니라,8e248473da687595,니라,False,니라,Level2
당송팔대가문초왕안석1,463,2048,然是心은 非特秦也니 當孔子時하야 旣有欲毁鄕校者矣니라,5a364d971e2d1aee,니라,False,니라,Level2
춘추좌씨전1,643,2712,凡諸侯之女行에 唯王后書하니라,5059f5217e44354d,니라,True,니라,Level2
자치통감강목5,1261,2887,後宮及左右習知音者 莫能爲로되 而山陽王亦能之하니 上이 數稱其材하니라,24565cdfe335973f,니라,False,니라,Level2
논어집주,32,162,然이나 此는 特論其所存而已요 未及爲政也니 苟無是心이면 則雖有政이나 不行焉이니라,762542e53158e695,니라,True,니라,Level2
시경집전(하),480,1063,躍躍毚兎 遇犬獲之니라,6a8afbef76921b05,니라,True,니라,Level2
서경집전(하),793,3031,周制엔 無萬國하고 惟伐淮夷요 非四征也니 大言之爾니라,5e7eeffe40340ebc,니라,False,니라,Level2
예기집설대전2,1949,2764,魯昭公乘馬塹而死어늘 以帷裹之하니라,98c74b4923a49172,니라,False,니라,Level2
서경집전(상),335,1936,二水相敵이라 故로 竝言之하니라,914d9b958d982f22,니라,True,니라,Level2
당송팔대가문초소순1,194,1209,要在以勢驅之耳니라,e2eb8831bdb0d137,니라,True,니라,Level2
당송팔대가문초한유3,128,769,容桂二管이 利其虜掠하야 請合兵討之하야 冀一有功하야 有所指取하니라,d25337e251215ac9,니라,False,니라,Level2
당송팔대가문초소철2,352,1913,及將東歸에 或以爲必有奇謀하여 乃就問其計니라,bb5f389648deeede,니라,True,니라,Level2
맹자집주,1919,6039,恭敬者는 幣之未將者也니라,3ed6ff18fb7a81b4,니라,True,니라,Level2
당송팔대가문초소식3,118,450,細觀此文하면 子瞻高於賈生一格하니라,2ebff0d5c1f448de,니라,True,니라,Level2
서경집전(하),1142,4231,魯侯伯禽이 宅曲阜한대 徐夷並興하여 東郊不開어늘 作費誓하니라,f8e88a451505dd2c,니라,False,니라,Level2
당송팔대가문초소식4,188,752,看他行文하면 紆徐婉轉하야 將言不言處하니라,6764e3e68ccd3b92,니라,True,니라,Level2
당송팔대가문초소식4,111,414,行文이 如行雲하고 如江流하야 曲盡文家游衍之妙하니라,bef73a9e475912db,니라,True,니라,Level2
당송팔대가문초소철2,327,1792,予嘗宦遊燕趙하니 燕趙之士 多忠信感慨니라,d53f4a190bbf048e,니라,False,니라,Level2
당송팔대가문초소철2,144,819,楚使屈完如師하니 桓公陳諸侯之師하고 與之乘而觀之니라,5cde4c98d71adc1c,니라,False,니라,Level2
당송팔대가문초소철3,310,1669,聲動吳越하니 人復致其所有하여 鑱嶮堙圮하고 築室而奉之하니 不期年에 而荒榛巖石之間에 臺觀飛湧하고 丹堊炳煥하여 如天帝釋宮이니라,54dd8ffd17a87e67,니라,False,니라,Level2
서경집전(상),90,658,"今文無, 古文有하니라",a82ee6731b35d274,니라,True,니라,Level2
당송팔대가문초소식5,286,1125,得鼎者 未必能存周로되 而不得者는 必碎之하니 此九鼎之所以亡也니라,5c57c276b64e5e0e,니라,True,니라,Level2
당송팔대가문초소철3,81,405,此則於將兵中에 又拈出一護軍者하여 以調攝恩威之用이니 而文章疾徐頓挫가 可以呼盪胸臆이니라,f29b9311011efc07,니라,False,니라,Level2
당송팔대가문초한유1,17,86,人特以稍屬矜功이라하야 而往往口訾之耳니라,b907bd8280ede14e,니라,False,니라,Level2
서경집전(하),461,1823,予惟謂之曰 庶幾其有所事乎라하니 公이 但微示其意하여 以待成王自敎詔之也니라,6cbb7cf01efa9159,니라,False,니라,Level2
주역전의(하),2048,5794,故로 惡積而不可掩이며 罪大而不可解니 易曰 何校하여 滅耳니 凶이라하니라,856ed871d8ecc636,니라,True,니라,Level2
당송팔대가문초증공1,191,1105,太祖拔用材武하여 護西北邊할새 寵以非常之恩하여 任屬專하고 聽信明하니라,fde0937fe77537e5,니라,False,니라,Level2
맹자집주,2001,6229,莊周所論斲輪之意가 蓋如此하니라,90ffcdf964e2112f,니라,False,니라,Level2
당송팔대가문초한유2,187,813,於是天子以公爲尙書右僕射封扶風縣開國伯以褒嘉之하니 公亦樂衆之和하고 知人之悅하야 而侈上之賜也하니라,1585a48e78954981,니라,False,니라,Level2
맹자집주,1321,4515,今書에 閔은 作暋하고 無凡民二字하니라,049a13faa0723154,니라,False,니라,Level2
자치통감강목15,506,681,安曰 未有君拜於前하고 臣揖於後니라,6d450621b98bee3c,니라,False,니라,Level2
논어집주,364,1284,故로 夫子說之시니라,98ed43da01104e40,니라,True,니라,Level2
당송팔대가문초소철2,306,1663,夫惟其所以爲地者一이라 故로 其國皆以安存이니라,1c284155215c2525,니라,True,니라,Level2
당송팔대가문초한유2,387,1987,會梁崇義反일새 王遂不敢辭以還하니라,bbb120ea39dfccf0,니라,True,니라,Level2
대학장구,126,331,詩云 其儀不忒이라 正是四國이라하니 其爲父子兄弟足法而后에 民法之也니라,4015e4cc6f511fd0,니라,True,니라,Level2
당송팔대가문초소식3,333,1302,故로 漸以成俗하야 履常而蹈易者를 世以爲無能而擯之하니 則丁鴻之復於中道는 尤可以深嘉而屢歎也니라,8cd2ecc64ad3bf98,니라,True,니라,Level2
당송팔대가문초한유2,401,2057,惟路氏遠有代序하니라,c014d5ec73350799,니라,True,니라,Level2
주역전의(하),1445,4367,九二는 孚兌니 吉하고 悔亡하니라,e3554288ab86baba,니라,True,니라,Level2
당송팔대가문초한유2,186,805,而公承死亡之後와 掇拾之餘하니라 剝膚椎髓하야 公私掃地赤立하고 新舊不相保持하니 萬目睽睽하니라,aff3338eda378957,니라,True,니라,Level2
주역전의(상),1774,5273,畜極而通하여 豁達无礙라 故其象占如此하니라,93dde83680fddaba,니라,True,니라,Level2
당송팔대가문초소식5,240,916,今二聖이 躬信順以先天下하시고 而用司馬公하야 以致天下士하야 應是三德矣시니라,1eefb0469d24252d,니라,True,니라,Level2
서경집전(하),965,3608,資富能訓이 惟以永年이니 惟德惟義 時乃大訓이니라,087a017b5a58f12d,니라,True,니라,Level2
서경집전(하),265,985,天閟毖는 我成功所니 予不敢不極卒寧王圖事니라,1ae68a8d5928dc91,니라,True,니라,Level2
당송팔대가문초한유1,16,80,七君子者는 可謂聖於文矣요 其餘若賈董相如揚雄諸君子도 可謂才問炳然西京矣나 而非其至者요 曾鞏王安石蘇洵轍은 至矣니라,7c9afcb7a6af0a0d,니라,True,니라,Level2
당송팔대가문초왕안석1,490,2168,蓋公之信於民也久하야 而費之欲以衛其材하고 勞之欲以休其力하니 以故로 爲是有大費與大勞로되 而人莫或以爲勤也니라,c3ab68fdb6e6af1f,니라,True,니라,Level2
당송팔대가문초한유1,311,1501,非必督責迫蹙하야 令就功役也니라,2e19146755fadf09,니라,True,니라,Level2
주역전의(상),90,464,聖人用意深處 全在繫辭요 詩書는 乃格言이니라,2cf1c36a63952f2a,니라,True,니라,Level2
당송팔대가문초한유1,256,1247,其所以服人心은 在行事適機宜 而風采可畏愛故也니라,adb3d8323153200b,니라,True,니라,Level2
당송팔대가문초소철1,318,2059,且夫劉聰石勒王敦祖約은 此其姦詐雄武요 亦一世之豪也니라,ceff92da582e92aa,니라,True,니라,Level2
당송팔대가문초왕안석2,161,671,孔子曰 予欲無言이라하시나 然未嘗無言也하시니 其言也는 蓋有不得已焉이시니라,adc239e0e6daa7e9,니라,True,니라,Level2
맹자집주,1187,4024,此章은 又言舜遭人倫之變 而不失天理之常也시니라,28171a0014e31c52,니라,True,니라,Level2
당송팔대가문초소순1,427,2699,尊吾之所自出也니라,61b365d2bc624c64,니라,True,니라,Level2
자치통감강목17,783,2819,以此言之컨대 其至必也니라,997afcdfe07a9561,니라,True,니라,Level2
당송팔대가문초소순1,225,1391,雖其地在萬里外하고 方數千里에 擁兵百萬이라도 而天子一呼于殿陛間하여 三尺豎子로 馳傳捧詔하여 召而歸之京師면 則解印趨走하며 惟恐不及하니라,f203d7aac4fe0a71,니라,False,니라,Level2
당송팔대가문초한유1,192,945,夫道不加修면 則賢者不與하고 文日益有名이면 則同進者忌니라,14f9e1e911568e8d,니라,False,니라,Level2
서경집전(하),763,2918,微盧는 見經하고 亳은 見史하니라,660a0c78203c5729,니라,False,니라,Level2
당송팔대가문초소철1,306,2009,誠能因勢以立法하고 務徳以扶勢면 未有不安且治者也니라,c4a74179901476e8,니라,True,니라,Level2
춘추좌씨전4,217,639,退면 楚必圍我로되 猶將退也리니 不如從楚하야 亦以退之니라,2d9c2b7fdd35cd02,니라,True,니라,Level2
당송팔대가문초한유1,143,687,夫馬之智不賢於夷吾며 農之能不聖於尼父로되 然且云爾者는 聖賢之能多하고 農馬之知專故也니라,5564bdf32cb92fe5,니라,False,니라,Level2
자치통감강목11,28,92,初에 權이 謂呂蒙曰 卿今當塗掌事하니 不可不學이니라,79a439d3415bf104,니라,False,니라,Level2
자치통감강목2,401,1022,於是에 有井邑丘甸縣都之夫數焉하며 於是에 有十乘百乘千乘萬乘之車數焉하며 於是에 有伍兩卒旅師軍之制焉하며 於是에 有鄕大夫司徒樂正取士之法焉하니라,6af8888a2c0d4043,니라,True,니라,Level2
당송팔대가문초한유1,383,1770,子之遇知於盧公은 眞所謂知己者也니라,1fbb22ee65b504df,니라,True,니라,Level2
맹자집주,1,6,是以로 所如者不合일새 退而與萬章之徒로 序詩書하고 述仲尼之意하여 作孟子七篇하시니라,70300d50c41ee99b,니라,False,니라,Level2
당송팔대가문초한유1,366,1714,故具白所以하노니 而今而後에 不置疑於其間可也니라,bb60d5bea2b486d1,니라,False,니라,Level2
시경집전(상),2665,6167,鞗革은 見蓼蕭篇하니라,821f9716670dd98d,니라,False,니라,Level2
당송팔대가문초유종원1,77,598,是孟子之所謂不爲也언정 非不能也니라,5c79cd3b143fca78,니라,False,니라,Level2
당송팔대가문초한유2,40,158,聞其歸하고 皆相勉爲詩以推大之하고 而屬予爲序하니라,13ef5ca28570be9d,니라,False,니라,Level2
논어집주,846,3003,"小人之在治世엔 或與君子無異하니 惟臨利害, 遇事變然後에 君子之所守를 可見也니라",e498ba821c520128,니라,True,니라,Level2
맹자집주,1446,4912,不知人足之大小而爲之屨하면 雖未必適中이나 然이나 必似足形이요 不至成簣也니라,48f0006a692e994e,니라,False,니라,Level2
당송팔대가문초소철2,242,1370,衛之大亂者再니 皆起於父子夫婦之際니라,f2123f6ed4e2a82f,니라,False,니라,Level2
서경집전(하),566,2162,成王初政에 周公이 懼其知逸而不知無逸也라 故로 作是書以訓之하시니라,a35482d4aa6bc6d8,니라,False,니라,Level2
서경집전(상),735,3559,慮는 固欲其當乎理나 然動非其時면 猶無益也니 聖人이 酬酢斯世에 亦其時而已니라,f21683a7fbd778cb,니라,True,니라,Level2
춘추좌씨전7,45,194,故帝舜氏世有畜龍하니라,06a56fb766149de5,니라,True,니라,Level2
주역전의(상),1929,5742,故受之以離하니 離者는 麗也라하니라,96a835fcb5ed0f1e,니라,True,니라,Level2
서경집전(하),450,1778,王莽居攝하여 幾傾漢鼎은 皆儒者有以啓之니 是不可以不辨이니라,861a06e564ba0fc6,니라,True,니라,Level2
시경집전(하),2818,6239,然이나 因其實而著之하여 而其是非得失이 自有不可揜者하니 亦春秋之法也니라,c2145113300c5199,니라,True,니라,Level2
당송팔대가문초소철1,268,1805,舜禹之有天下는 則先王之所未有也니라,2c74ad6394eb3a50,니라,True,니라,Level2
당송팔대가문초한유2,165,725,序留司文武百官於宮城門外而衙之하나니라,5093cf52954845bb,니라,False,니라,Level2
서경집전(하),263,976,天明畏는 弼我丕丕基시니라,c833489e231601c1,니라,True,니라,Level2
당송팔대가문초한유2,397,2044,故其事君無疑行하고 其事上無間言하니라,25d7340aac666f4c,니라,True,니라,Level2
당송팔대가문초소철2,124,720,雖然이나 太伯奔吳以避王季하니 亦畏亂故耳니라,6fb48cca6f922eef,니라,True,니라,Level2
당송팔대가문초소식3,163,631,孟子曰 人之性善이라하니 是以로 荀子曰 人之性惡이라하고 而楊子又曰 人之性善惡混이라하니라,271cfaf50f1242fb,니라,False,니라,Level2
자치통감강목15,310,377,若糧廩愆懸하여 情見(현)勢屈하면 必不戰自敗하리니 此自然之数也니라,e39c147d048f5f22,니라,True,니라,Level2
